,id,dormer_label,roof_label,labled_by,path_index,path
818,0344100000075531,no_dormers,langskap,9,3662,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075531.jpg
819,0344100000075546,no_dormers,langskap,7,3663,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075546.jpg
820,0344100000075603,no_dormers,langskap,3,3667,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075603.jpg
821,0344100000075942,no_dormers,langskap,9,3674,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000075942.jpg
822,0344100000076140,dormers,langskap,7,3677,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000076140.jpg
823,0344100000076418,dormers,langskap,9,3685,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000076418.jpg
824,0344100000076434,no_dormers,langskap,7,3687,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000076434.jpg
825,0344100000076500,no_dormers,langskap,3,3692,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000076500.jpg
826,0344100000076506,dormers,langskap,9,3693,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000076506.jpg
827,0344100000076884,dormers,langskap,7,3702,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000076884.jpg
828,0344100000077089,dormers,langskap,3,3707,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000077089.jpg
829,0344100000077136,no_dormers,langskap,3,3710,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000077136.jpg
830,0344100000077669,no_dormers,langskap,3,3725,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000077669.jpg
831,0344100000077727,no_dormers,langskap,7,3728,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000077727.jpg
832,0344100000077986,dormers,langskap,8,3732,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000077986.jpg
833,0344100000078047,dormers,langskap,9,3736,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000078047.jpg
834,0344100000078076,no_dormers,combinatie,3,3737,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000078076.jpg
835,0344100000078089,dormers,langskap,7,3738,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000078089.jpg
836,0344100000078264,dormers,langskap,8,3745,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000078264.jpg
837,0344100000078435,dormers,langskap,9,3750,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000078435.jpg
838,0344100000078949,dormers,langskap,9,3765,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000078949.jpg
839,0344100000079147,dormers,langskap,7,3768,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000079147.jpg
840,0344100000079647,no_dormers,dwarskap,3,3774,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000079647.jpg
841,0344100000079696,dormers,langskap,7,3776,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000079696.jpg
842,0344100000080314,dormers,langskap,7,3786,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000080314.jpg
843,0344100000080378,dormers,combinatie,3,3790,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000080378.jpg
844,0344100000080462,dormers,langskap,9,3795,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000080462.jpg
845,0344100000080463,dormers,langskap,7,3796,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000080463.jpg
846,0344100000080584,dormers,langskap,7,3800,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000080584.jpg
847,0344100000080664,no_dormers,dwarskap,9,3806,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000080664.jpg
848,0344100000081002,dormers,langskap,7,3815,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000081002.jpg
849,0344100000081231,dormers,combinatie,3,3821,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000081231.jpg
850,0344100000081261,dormers,langskap,9,3824,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000081261.jpg
851,0344100000081520,dormers,langskap,3,3827,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000081520.jpg
852,0344100000081607,no_dormers,langskap,7,3829,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000081607.jpg
853,0344100000082245,dormers,langskap,7,3838,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000082245.jpg
854,0344100000082401,dormers,langskap,3,3843,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000082401.jpg
855,0344100000082730,dormers,langskap,3,3844,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000082730.jpg
856,0344100000083479,dormers,langskap,3,3845,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000083479.jpg
857,0344100000083577,dormers,langskap,7,3846,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000083577.jpg
858,0344100000083747,dormers,langskap,3,3848,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000083747.jpg
859,0344100000084029,dormers,langskap,8,3849,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000084029.jpg
860,0344100000135260,no_dormers,langskap,8,3850,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0344100000135260.jpg
861,0355100000718467,dormers,langskap,7,3852,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000718467.jpg
862,0355100000718491,dormers,langskap,3,3853,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000718491.jpg
863,0355100000718522,dormers,langskap,3,3856,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000718522.jpg
864,0355100000718524,dormers,langskap,8,3858,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000718524.jpg
865,0355100000718655,no_dormers,combinatie,9,3861,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000718655.jpg
866,0355100000718656,dormers,combinatie,9,3862,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000718656.jpg
867,0355100000719167,no_dormers,platdak,7,3889,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000719167.jpg
868,0355100000719171,no_dormers,platdak,3,3893,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000719171.jpg
869,0355100000719173,no_dormers,platdak,3,3895,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000719173.jpg
870,0355100000719216,dormers,langskap,3,3905,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000719216.jpg
871,0355100000719568,no_dormers,platdak,3,3915,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000719568.jpg
872,0355100000719747,dormers,langskap,7,3929,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000719747.jpg
873,0355100000720327,no_dormers,langskap,7,3942,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000720327.jpg
874,0355100000720368,dormers,langskap,3,3943,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000720368.jpg
875,0355100000720911,dormers,langskap,9,3952,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000720911.jpg
876,0355100000722494,dormers,langskap,9,3956,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000722494.jpg
877,0355100000725198,no_dormers,langskap,8,3962,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000725198.jpg
878,0355100000725890,no_dormers,langskap,9,3963,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000725890.jpg
879,0355100000735899,no_dormers,langskap,7,3980,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000735899.jpg
880,0355100000736056,no_dormers,langskap,7,3988,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000736056.jpg
881,0355100000736064,no_dormers,langskap,9,3996,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000736064.jpg
882,0355100000736086,dormers,langskap,3,4002,C:\Users\ckw\FD\frTraining\M_IE\FF_Hackathon\Hackathon files\Nadir afbeeldingen\0355100000736086.jpg
